IPN,Part Number,Description,Value,Symbol,Footprint,Manufacturer,Manufacturer Part Number,Suplier URL,Manufacturer Alternative,MPN Alternative,Manufacturer Alternative 2,MPN Alternative 2,Capacitance,Tolerance,Voltage,Dielectric,ESR,Ripple,Package,Height,Polarized,TempRange,Lifecycle,RoHS,Datasheet,Created By,Created On,Approved By,Approved On,Revision,Comments,Cost_1,Cost_10,Cost_100,Cost_500,Cost_1000,Cost_2500,Cost_5000
IPN_C-????,C0402_12nF_16V_±10%_X7R,CAP CER 0.012UF 16V X7R 0402,12nF 16V (X7R),Capacitors:C,Capacitor_SMD:C_0402_1005Metric,KEMET,C0402C123K4RACTU,https://www.digikey.es/es/products/detail/kemet/C0402C123K4RACTU/1090780,,,,,12nF,±10%,16V,X7R,,,,,,-55°C ~ 125°C,Activo,,,AMR,22/08/2026,,,,,,,,,,,
IPN_C-????,C0603_12nF_50V_±10%_X7R,CAP CER 0.012UF 50V X7R 0603,12nF 50V (X7R),Capacitors:C,Capacitor_SMD:C_0603_1608Metric,KEMET,C0603C123K5RACTU,https://www.digikey.es/es/products/detail/kemet/C0603C123K5RACTU/2199880,,,,,12nF,±10%,50V,X7R,,,,,,-55°C ~ 125°C,Activo,,,AMR,22/08/2026,,,,,,,,,,,
IPN_C-????,C0805_12nF_50V_±10%_X7R,CAP CER 0.012UF 50V X7R 0805,12nF 50V (X7R),Capacitors:C,Capacitor_SMD:C_0805_2012Metric,KEMET,C0805C123K5RACTU,https://www.digikey.es/es/products/detail/kemet/C0805C123K5RACTU/2211870,,,,,12nF,±10%,50V,X7R,,,,,,-55°C ~ 125°C,Activo,,,AMR,22/08/2026,,,,,,,,,,,
IPN_C-????,C0402_15nF_16V_±10%_X7R,CAP CER 0.015UF 16V X7R 0402,15nF 16V (X7R),Capacitors:C,Capacitor_SMD:C_0402_1005Metric,KEMET,C0402C153K4RACTU,https://www.digikey.es/es/products/detail/kemet/C0402C153K4RACTU/1090783,,,,,15nF,±10%,16V,X7R,,,,,,-55°C ~ 125°C,Activo,,,AMR,22/08/2026,,,,,,,,,,,
IPN_C-????,C0603_15nF_50V_±10%_X7R,CAP CER 0.015UF 50V X7R 0603,15nF 50V (X7R),Capacitors:C,Capacitor_SMD:C_0603_1608Metric,KEMET,C0603C153K5RACTU,https://www.digikey.es/es/products/detail/kemet/C0603C153K5RACTU/2199999,,,,,15nF,±10%,50V,X7R,,,,,,-55°C ~ 125°C,Activo,,,AMR,22/08/2026,,,,,,,,,,,
IPN_C-????,C0805_15nF_50V_±10%_X7R,CAP CER 0.015UF 50V X7R 0805,15nF 50V (X7R),Capacitors:C,Capacitor_SMD:C_0805_2012Metric,KEMET,C0805C153K5RACTU,https://www.digikey.es/es/products/detail/kemet/C0805C153K5RACTU/411160,,,,,15nF,±10%,50V,X7R,,,,,,-55°C ~ 125°C,Activo,,,AMR,22/08/2026,,,,,,,,,,,
IPN_C-????,C0805_15nF_50V_±10%_C0G,CAP CER 0805 15NF 50V C0G 10%,15nF 50V (C0G),Capacitors:C,Capacitor_SMD:C_0805_2012Metric,KEMET,C0805C153K5GECTU,https://www.digikey.es/es/products/detail/kemet/C0805C153K5GECTU/8644575,,,,,15nF,±10%,50V,C0G,,,,,,-55°C ~ 125°C,Activo,,,AMR,22/08/2026,,,,,,,,,,,
IPN_C-????,C0402_18nF_16V_±10%_X7R,CAP CER 0.018UF 16V X7R 0402,18nF 16V (X7R),Capacitors:C,Capacitor_SMD:C_0402_1005Metric,KEMET,C0402C183K4RACTU,https://www.digikey.es/es/products/detail/kemet/C0402C183K4RACTU/1090786,,,,,18nF,±10%,16V,X7R,,,,,,-55°C ~ 125°C,Activo,,,AMR,22/08/2026,,,,,,,,,,,
IPN_C-????,C0603_18nF_50V_±10%_X7R,CAP CER 0.018UF 50V X7R 0603,18nF 50V (X7R),Capacitors:C,Capacitor_SMD:C_0603_1608Metric,KEMET,C0603C183K5RACTU,https://www.digikey.es/es/products/detail/kemet/C0603C183K5RACTU/2200120,,,,,18nF,±10%,50V,X7R,,,,,,-55°C ~ 125°C,Activo,,,AMR,22/08/2026,,,,,,,,,,,
IPN_C-????,C0805_18nF_50V_±10%_X7R,CAP CER 0.018UF 50V X7R 0805,18nF 50V (X7R),Capacitors:C,Capacitor_SMD:C_0805_2012Metric,KEMET,C0805C183K5RACTU,https://www.digikey.es/es/products/detail/kemet/C0805C183K5RACTU/411161,,,,,18nF,±10%,50V,X7R,,,,,,-55°C ~ 125°C,Activo,,,AMR,22/08/2026,,,,,,,,,,,
IPN_C-????,C0402_22nF_16V_±10%_X7R,CAP CER 0.022UF 16V X7R 0402,22nF 16V (X7R),Capacitors:C,Capacitor_SMD:C_0402_1005Metric,KEMET,C0402C223K4RACTU,https://www.digikey.es/es/products/detail/kemet/C0402C223K4RACTU/789650,,,,,22nF,±10%,16V,X7R,,,,,,-55°C ~ 125°C,Activo,,,AMR,22/08/2026,,,,,,,,,,,
IPN_C-????,C0603_22nF_50V_±10%_X7R,CAP CER 0.022UF 50V X7R 0603,22nF 50V (X7R),Capacitors:C,Capacitor_SMD:C_0603_1608Metric,KEMET,C0603C223K5RACTU,https://www.digikey.es/es/products/detail/kemet/C0603C223K5RACTU/416043,,,,,22nF,±10%,50V,X7R,,,,,,-55°C ~ 125°C,Activo,,,AMR,22/08/2026,,,,,,,,,,,
IPN_C-????,C0402_22nF_6.3V_±10%_X5R,CAP CER 0.022UF 6.3V X5R 0402,22nF 6.3V (X5R),Capacitors:C,Capacitor_SMD:C_0402_1005Metric,KEMET,C0402C223K9PACTU,https://www.digikey.es/es/products/detail/kemet/C0402C223K9PACTU/447622,,,,,22nF,±10%,6.3V,X5R,,,,,,-55°C ~ 85°C,Activo,,,AMR,22/08/2026,,,,,,,,,,,
IPN_C-????,C0402_22nF_6.3V_±10%_X7R,CAP CER 0.022UF 6.3V X7R 0402,22nF 6.3V (X7R),Capacitors:C,Capacitor_SMD:C_0402_1005Metric,KEMET,C0402C223K9RACTU,https://www.digikey.es/es/products/detail/kemet/C0402C223K9RACTU/1090790,,,,,22nF,±10%,6.3V,X7R,,,,,,-55°C ~ 125°C,Activo,,,AMR,22/08/2026,,,,,,,,,,,
IPN_C-????,C0805_22nF_50V_±10%_X7R,CAP CER 0.022UF 50V X7R 0805,22nF 50V (X7R),Capacitors:C,Capacitor_SMD:C_0805_2012Metric,KEMET,C0805C223K5RACTU,https://www.digikey.es/es/products/detail/kemet/C0805C223K5RACTU/411162,,,,,22nF,±10%,50V,X7R,,,,,,-55°C ~ 125°C,Activo,,,AMR,22/08/2026,,,,,,,,,,,
IPN_C-????,C0805_22nF_50V_±10%_C0G,CAP CER 0805 22NF 50V C0G 10%,22nF 50V (C0G),Capacitors:C,Capacitor_SMD:C_0805_2012Metric,KEMET,C0805C223K5GEC7210,https://www.digikey.es/es/products/detail/kemet/C0805C223K5GEC7210/8646016,,,,,22nF,±10%,50V,C0G,,,,,,-55°C ~ 125°C,Activo,,,AMR,22/08/2026,,,,,,,,,,,
IPN_C-????,C0402_27nF_16V_±10%_X7R,CAP CER 0.027UF 16V X7R 0402,27nF 16V (X7R),Capacitors:C,Capacitor_SMD:C_0402_1005Metric,KEMET,C0402C273K4RACTU,https://www.digikey.es/es/products/detail/kemet/C0402C273K4RACTU/1090793,,,,,27nF,±10%,16V,X7R,,,,,,-55°C ~ 125°C,Activo,,,AMR,22/08/2026,,,,,,,,,,,
IPN_C-????,C0603_27nF_50V_±10%_X7R,CAP CER 0.027UF 50V X7R 0603,27nF 50V (X7R),Capacitors:C,Capacitor_SMD:C_0603_1608Metric,KEMET,C0603C273K5RACTU,https://www.digikey.es/es/products/detail/kemet/C0603C273K5RACTU/2200434,,,,,27nF,±10%,50V,X7R,,,,,,-55°C ~ 125°C,Activo,,,AMR,22/08/2026,,,,,,,,,,,
IPN_C-????,C0402_27nF_6.3V_±10%_X5R,CAP CER 0.027UF 6.3V X5R 0402,27nF 6.3V (X5R),Capacitors:C,Capacitor_SMD:C_0402_1005Metric,KEMET,C0402C273K9PACTU,https://www.digikey.es/es/products/detail/kemet/C0402C273K9PACTU/447624,,,,,27nF,±10%,6.3V,X5R,,,,,,-55°C ~ 85°C,Activo,,,AMR,22/08/2026,,,,,,,,,,,
IPN_C-????,C0402_27nF_6.3V_±10%_X7R,CAP CER 0.027UF 6.3V X7R 0402,27nF 6.3V (X7R),Capacitors:C,Capacitor_SMD:C_0402_1005Metric,KEMET,C0402C273K9RACTU,https://www.digikey.es/es/products/detail/kemet/C0402C273K9RACTU/1090795,,,,,27nF,±10%,6.3V,X7R,,,,,,-55°C ~ 125°C,Activo,,,AMR,22/08/2026,,,,,,,,,,,
IPN_C-????,C0805_27nF_50V_±10%_X7R,CAP CER 0.027UF 50V X7R 0805,27nF 50V (X7R),Capacitors:C,Capacitor_SMD:C_0805_2012Metric,KEMET,C0805S273K5RACTU,https://www.digikey.es/es/products/detail/kemet/C0805S273K5RACTU/2213364,,,,,27nF,±10%,50V,X7R,,,,,,-55°C ~ 125°C,Activo,,,AMR,22/08/2026,,,,,,,,,,,
IPN_C-????,C0402_33nF_16V_±10%_X7R,CAP CER 0.033UF 16V X7R 0402,33nF 16V (X7R),Capacitors:C,Capacitor_SMD:C_0402_1005Metric,KEMET,C0402C333K4RACTU,https://www.digikey.es/es/products/detail/kemet/C0402C333K4RACTU/1090796,,,,,33nF,±10%,16V,X7R,,,,,,-55°C ~ 125°C,Activo,,,AMR,22/08/2026,,,,,,,,,,,
IPN_C-????,C0603_33nF_50V_±10%_X7R,CAP CER 0.033UF 50V X7R 0603,33nF 50V (X7R),Capacitors:C,Capacitor_SMD:C_0603_1608Metric,KEMET,C0603C333K5RACTU,https://www.digikey.es/es/products/detail/kemet/C0603C333K5RACTU/2200581,,,,,33nF,±10%,50V,X7R,,,,,,-55°C ~ 125°C,Activo,,,AMR,22/08/2026,,,,,,,,,,,
IPN_C-????,C0402_33nF_6.3V_±10%_X5R,CAP CER 0.033UF 6.3V X5R 0402,33nF 6.3V (X5R),Capacitors:C,Capacitor_SMD:C_0402_1005Metric,KEMET,C0402C333K9PACTU,https://www.digikey.es/es/products/detail/kemet/C0402C333K9PACTU/447626,,,,,33nF,±10%,6.3V,X5R,,,,,,-55°C ~ 85°C,Activo,,,AMR,22/08/2026,,,,,,,,,,,
IPN_C-????,C0402_33nF_6.3V_±10%_X7R,CAP CER 0.033UF 6.3V X7R 0402,33nF 6.3V (X7R),Capacitors:C,Capacitor_SMD:C_0402_1005Metric,KEMET,C0402C333K9RACTU,https://www.digikey.es/es/products/detail/kemet/C0402C333K9RACTU/1090798,,,,,33nF,±10%,6.3V,X7R,,,,,,-55°C ~ 125°C,Activo,,,AMR,22/08/2026,,,,,,,,,,,
IPN_C-????,C0805_33nF_50V_±10%_X7R,CAP CER 0.033UF 50V X7R 0805,33nF 50V (X7R),Capacitors:C,Capacitor_SMD:C_0805_2012Metric,KEMET,C0805C333K5RACTU,https://www.digikey.es/es/products/detail/kemet/C0805C333K5RACTU/411164,,,,,33nF,±10%,50V,X7R,,,,,,-55°C ~ 125°C,Activo,,,AMR,22/08/2026,,,,,,,,,,,
IPN_C-????,C0402_39nF_16V_±10%_X7R,CAP CER 0.039UF 16V X7R 0402,39nF 16V (X7R),Capacitors:C,Capacitor_SMD:C_0402_1005Metric,KEMET,C0402C393K4RACTU,https://www.digikey.es/es/products/detail/kemet/C0402C393K4RACTU/1090799,,,,,39nF,±10%,16V,X7R,,,,,,-55°C ~ 125°C,Activo,,,AMR,22/08/2026,,,,,,,,,,,
IPN_C-????,C0603_39nF_50V_±10%_X7R,CAP CER 0.039UF 50V X7R 0603,39nF 50V (X7R),Capacitors:C,Capacitor_SMD:C_0603_1608Metric,KEMET,C0603C393K5RACTU,https://www.digikey.es/es/products/detail/kemet/C0603C393K5RACTU/2200710,,,,,39nF,±10%,50V,X7R,,,,,,-55°C ~ 125°C,Activo,,,AMR,22/08/2026,,,,,,,,,,,
IPN_C-????,C0603_39nF_6.3V_±10%_X7R,CAP CER 0.039UF 6.3V X7R 0402,39nF 6.3V (X7R),Capacitors:C,Capacitor_SMD:C_0603_1608Metric,KEMET,C0402C393K9RACTU,https://www.digikey.es/es/products/detail/kemet/C0402C393K9RACTU/1090801,,,,,39nF,±10%,6.3V,X7R,,,,,,-55°C ~ 125°C,Activo,,,AMR,22/08/2026,,,,,,,,,,,
IPN_C-????,C0805_39nF_50V_±10%_X7R,CAP CER 0.039UF 50V X7R 0805,39nF 50V (X7R),Capacitors:C,Capacitor_SMD:C_0805_2012Metric,KEMET,C0805C393K5RACTU,https://www.digikey.es/es/products/detail/kemet/C0805C393K5RACTU/2209743,,,,,39nF,±10%,50V,X7R,,,,,,-55°C ~ 125°C,Activo,,,AMR,22/08/2026,,,,,,,,,,,
IPN_C-????,C0402_47nF_16V_±10%_X7R,CAP CER 0.047UF 16V X7R 0402,47nF 16V (X7R),Capacitors:C,Capacitor_SMD:C_0402_1005Metric,KEMET,C0402C473K4RACTU,https://www.digikey.es/es/products/detail/kemet/C0402C473K4RACTU/789651,,,,,47nF,±10%,16V,X7R,,,,,,-55°C ~ 125°C,Activo,,,AMR,22/08/2026,,,,,,,,,,,
IPN_C-????,C0603_47nF_50V_±10%_X7R,CAP CER 0.047UF 50V X7R 0603,47nF 50V (X7R),Capacitors:C,Capacitor_SMD:C_0603_1608Metric,KEMET,C0603C473K5RACTU,https://www.digikey.es/es/products/detail/kemet/C0603C473K5RACTU/2200870,,,,,47nF,±10%,50V,X7R,,,,,,-55°C ~ 125°C,Activo,,,AMR,22/08/2026,,,,,,,,,,,
IPN_C-????,C0603_47nF_50V_±10%_X8L,CAP CER 0.047UF 50V X8L 0603,47nF 50V (X8L),Capacitors:C,Capacitor_SMD:C_0603_1608Metric,KEMET,C0603C473K5NACTU,https://www.digikey.es/es/products/detail/kemet/C0603C473K5NACTU/2209320,,,,,47nF,±10%,50V,X8L,,,,,,-55°C ~ 150°C,Activo,,,AMR,22/08/2026,,,,,,,,,,,
IPN_C-????,C0402_47nF_6.3V_±10%_X5R,CAP CER 0.047UF 6.3V X5R 0402,47nF 6.3V (X5R),Capacitors:C,Capacitor_SMD:C_0402_1005Metric,KEMET,C0402C473K9PACTU,https://www.digikey.es/es/products/detail/kemet/C0402C473K9PACTU/447628,,,,,47nF,±10%,6.3V,X5R,,,,,,-55°C ~ 85°C,Activo,,,AMR,22/08/2026,,,,,,,,,,,
IPN_C-????,C0402_47nF_6.3V_±10%_X7R,CAP CER 0.047UF 6.3V X7R 0402,47nF 6.3V (X7R),Capacitors:C,Capacitor_SMD:C_0402_1005Metric,KEMET,C0402C473K9RACTU,https://www.digikey.es/es/products/detail/kemet/C0402C473K9RACTU/1090803,,,,,47nF,±10%,6.3V,X7R,,,,,,-55°C ~ 125°C,Activo,,,AMR,22/08/2026,,,,,,,,,,,
IPN_C-????,C0805_47nF_50V_±10%_X7R,CAP CER 0.047UF 50V X7R 0805,47nF 50V (X7R),Capacitors:C,Capacitor_SMD:C_0805_2012Metric,KEMET,C0805C473K5RACTU,https://www.digikey.es/es/products/detail/kemet/C0805C473K5RACTU/411165,,,,,47nF,±10%,50V,X7R,,,,,,-55°C ~ 125°C,Activo,,,AMR,22/08/2026,,,,,,,,,,,
IPN_C-????,C0402_56nF_16V_±10%_X7R,CAP CER 0.056UF 16V X7R 0402,56nF 16V (X7R),Capacitors:C,Capacitor_SMD:C_0402_1005Metric,KEMET,C0402C563K4RACTU,https://www.digikey.es/es/products/detail/kemet/C0402C563K4RACTU/1090806,,,,,56nF,±10%,16V,X7R,,,,,,-55°C ~ 125°C,Activo,,,AMR,22/08/2026,,,,,,,,,,,
IPN_C-????,C0603_56nF_50V_±10%_X7R,CAP CER 0.056UF 50V X7R 0603,56nF 50V (X7R),Capacitors:C,Capacitor_SMD:C_0603_1608Metric,KEMET,C0603C563K5RACTU,https://www.digikey.es/es/products/detail/kemet/C0603C563K5RACTU/2201016,,,,,56nF,±10%,50V,X7R,,,,,,-55°C ~ 125°C,Activo,,,AMR,22/08/2026,,,,,,,,,,,
IPN_C-????,C0603_56nF_6.3V_±10%_X7R,CAP CER 0.056UF 6.3V X7R 0402,56nF 6.3V (X7R),Capacitors:C,Capacitor_SMD:C_0603_1608Metric,KEMET,C0402C563K9RACTU,https://www.digikey.es/es/products/detail/kemet/C0402C563K9RACTU/1090808,,,,,56nF,±10%,6.3V,X7R,,,,,,-55°C ~ 125°C,Activo,,,AMR,22/08/2026,,,,,,,,,,,
IPN_C-????,C0805_56nF_50V_±10%_X7R,CAP CER 0.056UF 50V X7R 0805,56nF 50V (X7R),Capacitors:C,Capacitor_SMD:C_0805_2012Metric,KEMET,C0805C563K5RACTU,https://www.digikey.es/es/products/detail/kemet/C0805C563K5RACTU/2213018,,,,,56nF,±10%,50V,X7R,,,,,,-55°C ~ 125°C,Activo,,,AMR,22/08/2026,,,,,,,,,,,
IPN_C-????,C0402_68nF_16V_±10%_X7R,CAP CER 0.068UF 16V X7R 0402,68nF 16V (X7R),Capacitors:C,Capacitor_SMD:C_0402_1005Metric,KEMET,C0402C683K4RACTU,https://www.digikey.es/es/products/detail/kemet/C0402C683K4RACTU/1090809,,,,,68nF,±10%,16V,X7R,,,,,,-55°C ~ 125°C,Activo,,,AMR,22/08/2026,,,,,,,,,,,
IPN_C-????,C0603_68nF_50V_±10%_X7R,CAP CER 0.068UF 50V X7R 0603,68nF 50V (X7R),Capacitors:C,Capacitor_SMD:C_0603_1608Metric,KEMET,C0603C683K5RACTU,https://www.digikey.es/es/products/detail/kemet/C0603C683K5RACTU/2201136,,,,,68nF,±10%,50V,X7R,,,,,,-55°C ~ 125°C,Activo,,,AMR,22/08/2026,,,,,,,,,,,
IPN_C-????,C0402_68nF_6.3V_±10%_X5R,CAP CER 0.068UF 6.3V X5R 0402,68nF 6.3V (X5R),Capacitors:C,Capacitor_SMD:C_0402_1005Metric,KEMET,C0402C683K9PACTU,https://www.digikey.es/es/products/detail/kemet/C0402C683K9PACTU/447630,,,,,68nF,±10%,6.3V,X5R,,,,,,-55°C ~ 85°C,Activo,,,AMR,22/08/2026,,,,,,,,,,,
IPN_C-????,C0402_68nF_6.3V_±10%_X7R,CAP CER 0.068UF 6.3V X7R 0402,68nF 6.3V (X7R),Capacitors:C,Capacitor_SMD:C_0402_1005Metric,KEMET,C0402C683K9RACTU,https://www.digikey.es/es/products/detail/kemet/C0402C683K9RACTU/1090811,,,,,68nF,±10%,6.3V,X7R,,,,,,-55°C ~ 125°C,Activo,,,AMR,22/08/2026,,,,,,,,,,,
IPN_C-????,C0805_68nF_50V_±10%_X7R,CAP CER 0.068UF 50V X7R 0805,68nF 50V (X7R),Capacitors:C,Capacitor_SMD:C_0805_2012Metric,KEMET,C0805C683K5RACTU,https://www.digikey.es/es/products/detail/kemet/C0805C683K5RACTU/1933617,,,,,68nF,±10%,50V,X7R,,,,,,-55°C ~ 125°C,Activo,,,AMR,22/08/2026,,,,,,,,,,,
IPN_C-????,C0402_82nF_16V_±10%_X7R,CAP CER 0.082UF 16V X7R 0402,82nF 16V (X7R),Capacitors:C,Capacitor_SMD:C_0402_1005Metric,KEMET,C0402C823K4RACTU,https://www.digikey.es/es/products/detail/kemet/C0402C823K4RACTU/1090812,,,,,82nF,±10%,16V,X7R,,,,,,-55°C ~ 125°C,Activo,,,AMR,22/08/2026,,,,,,,,,,,
IPN_C-????,C0603_82nF_50V_±10%_X7R,CAP CER 0.082UF 50V X7R 0603,82nF 50V (X7R),Capacitors:C,Capacitor_SMD:C_0603_1608Metric,KEMET,C0603C823K5RACTU,https://www.digikey.es/es/products/detail/kemet/C0603C823K5RACTU/2201257,,,,,82nF,±10%,50V,X7R,,,,,,-55°C ~ 125°C,Activo,,,AMR,22/08/2026,,,,,,,,,,,
IPN_C-????,C0603_82nF_6.3V_±10%_X5R,CAP CER 0.082UF 6.3V X5R 0402,82nF 6.3V (X5R),Capacitors:C,Capacitor_SMD:C_0603_1608Metric,KEMET,C0402C823K9PACTU,https://www.digikey.es/es/products/detail/kemet/C0402C823K9PACTU/2196979,,,,,82nF,±10%,6.3V,X5R,,,,,,-55°C ~ 85°C,Activo,,,AMR,22/08/2026,,,,,,,,,,,
IPN_C-????,C0603_82nF_6.3V_±10%_X7R,CAP CER 0.082UF 6.3V X7R 0402,82nF 6.3V (X7R),Capacitors:C,Capacitor_SMD:C_0603_1608Metric,KEMET,C0402C823K9RACTU,https://www.digikey.es/es/products/detail/kemet/C0402C823K9RACTU/1090814,,,,,82nF,±10%,6.3V,X7R,,,,,,-55°C ~ 125°C,Activo,,,AMR,22/08/2026,,,,,,,,,,,
IPN_C-????,C0805_82nF_50V_±10%_X7R,CAP CER 0.082UF 50V X7R 0805,82nF 50V (X7R),Capacitors:C,Capacitor_SMD:C_0805_2012Metric,KEMET,C0805C823K5RACTU,https://www.digikey.es/es/products/detail/kemet/C0805C823K5RACTU/2213254,,,,,82nF,±10%,50V,X7R,,,,,,-55°C ~ 125°C,Activo,,,AMR,22/08/2026,,,,,,,,,,,
IPN_C-????,C0402_100nF_16V_±10%_X7R,CAP CER 0.1UF 16V X7R 0402,100nF 16V (X7R),Capacitors:C,Capacitor_SMD:C_0402_1005Metric,KEMET,C0402C104K4RACTU,https://www.digikey.es/es/products/detail/kemet/C0402C104K4RACTU/789653,,,,,100nF,±10%,16V,X7R,,,,,,-55°C ~ 125°C,Activo,,,AMR,22/08/2026,,,,,,,,,,,
IPN_C-????,C0603_100nF_50V_±10%_X7R,CAP CER 0.1UF 50V X7R 0603,100nF 50V (X7R),Capacitors:C,Capacitor_SMD:C_0603_1608Metric,KEMET,C0603C104K5RACTU,https://www.digikey.es/es/products/detail/kemet/C0603C104K5RACTU/1465594,,,,,100nF,±10%,50V,X7R,,,,,,-55°C ~ 125°C,Activo,,,AMR,22/08/2026,,,,,,,,,,,
IPN_C-????,C0402_100nF_6.3V_±10%_X7R,CAP CER 0.1UF 6.3V X7R 0402,100nF 6.3V (X7R),Capacitors:C,Capacitor_SMD:C_0402_1005Metric,KEMET,C0402C104K9RACTU,https://www.digikey.es/es/products/detail/kemet/C0402C104K9RACTU/1090777,,,,,100nF,±10%,6.3V,X7R,,,,,,-55°C ~ 125°C,Activo,,,AMR,22/08/2026,,,,,,,,,,,
IPN_C-????,C0603_100nF_6.3V_±10%_X7R,CAP CER 0.1UF 6.3V X7R 0402,100nF 6.3V (X7R),Capacitors:C,Capacitor_SMD:C_0603_1608Metric,KEMET,CHA04C104K9RXL7189,https://www.digikey.es/es/products/detail/kemet/CHA04C104K9RXL7189/21807917,,,,,100nF,±10%,6.3V,X7R,,,,,,-55°C ~ 125°C,Activo,,,AMR,22/08/2026,,,,,,,,,,,
IPN_C-????,C0805_100nF_50V_±10%_X7R,CAP CER 0.1UF 50V X7R 0805,100nF 50V (X7R),Capacitors:C,Capacitor_SMD:C_0805_2012Metric,KEMET,C0805C104K5RACTU,https://www.digikey.es/es/products/detail/kemet/C0805C104K5RACTU/411169,,,,,100nF,±10%,50V,X7R,,,,,,-55°C ~ 125°C,Activo,,,AMR,22/08/2026,,,,,,,,,,,
IPN_C-????,C0603_120nF_50V_±10%_X7R,CAP CER 0.12UF 50V X7R 0603,120nF 50V (X7R),Capacitors:C,Capacitor_SMD:C_0603_1608Metric,KEMET,C0603C124K5RACTU,https://www.digikey.es/es/products/detail/kemet/C0603C124K5RACTU/3737125,,,,,120nF,±10%,50V,X7R,,,,,,-55°C ~ 125°C,Activo,,,AMR,22/08/2026,,,,,,,,,,,
IPN_C-????,C0805_120nF_50V_±10%_X7R,CAP CER 0.12UF 50V X7R 0805,120nF 50V (X7R),Capacitors:C,Capacitor_SMD:C_0805_2012Metric,KEMET,C0805C124K5RACTU,https://www.digikey.es/es/products/detail/kemet/C0805C124K5RACTU/754749,,,,,120nF,±10%,50V,X7R,,,,,,-55°C ~ 125°C,Activo,,,AMR,22/08/2026,,,,,,,,,,,
IPN_C-????,C0603_150nF_50V_±10%_X7R,CAP CER 0.15UF 50V X7R 0603,150nF 50V (X7R),Capacitors:C,Capacitor_SMD:C_0603_1608Metric,KEMET,C0603C154K5RACTU,https://www.digikey.es/es/products/detail/kemet/C0603C154K5RACTU/2200010,,,,,150nF,±10%,50V,X7R,,,,,,-55°C ~ 125°C,Activo,,,AMR,22/08/2026,,,,,,,,,,,
IPN_C-????,C0603_150nF_25V_±10%_X8L,CAP CER 0.15UF 25V X8L 0603,150nF 25V (X8L),Capacitors:C,Capacitor_SMD:C_0603_1608Metric,KEMET,C0603C154K3NACTU,https://www.digikey.es/es/products/detail/kemet/C0603C154K3NACTU/3737127,,,,,150nF,±10%,25V,X8L,,,,,,-55°C ~ 150°C,Activo,,,AMR,22/08/2026,,,,,,,,,,,
IPN_C-????,C0805_150nF_50V_±10%_X7R,CAP CER 0.15UF 50V X7R 0805,150nF 50V (X7R),Capacitors:C,Capacitor_SMD:C_0805_2012Metric,KEMET,C0805C154K5RACTU,https://www.digikey.es/es/products/detail/kemet/C0805C154K5RACTU/754751,,,,,150nF,±10%,50V,X7R,,,,,,-55°C ~ 125°C,Activo,,,AMR,22/08/2026,,,,,,,,,,,
IPN_C-????,C0805_180nF_50V_±10%_X7R,CAP CER 0.18UF 50V X7R 0805,180nF 50V (X7R),Capacitors:C,Capacitor_SMD:C_0805_2012Metric,KEMET,C0805C184K5RACTU,https://www.digikey.es/es/products/detail/kemet/C0805C184K5RACTU/754752,,,,,180nF,±10%,50V,X7R,,,,,,-55°C ~ 125°C,Activo,,,AMR,22/08/2026,,,,,,,,,,,
IPN_C-????,C0603_220nF_50V_±10%_X7R,CAP CER 0.22UF 50VDC X7R 0603,220nF 50V (X7R),Capacitors:C,Capacitor_SMD:C_0603_1608Metric,KEMET,C0603X224K5RACAUTO,https://www.digikey.es/es/products/detail/kemet/C0603X224K5RACAUTO/21556341,,,,,220nF,±10%,50V,X7R,,,,,,-55°C ~ 125°C,Activo,,,AMR,22/08/2026,,,,,,,,,,,
IPN_C-????,C0402_220nF_6.3V_±10%_X5R,CAP CER 0.22UF 6.3V X5R 0402,220nF 6.3V (X5R),Capacitors:C,Capacitor_SMD:C_0402_1005Metric,KEMET,C0402C224K9PACTU,https://www.digikey.es/es/products/detail/kemet/C0402C224K9PACTU/1090791,,,,,220nF,±10%,6.3V,X5R,,,,,,-55°C ~ 85°C,Activo,,,AMR,22/08/2026,,,,,,,,,,,
IPN_C-????,C0402_220nF_6.3V_±10%_X5R,CAP CER 0402,220nF 6.3V (X5R),Capacitors:C,Capacitor_SMD:C_0402_1005Metric,KEMET,C0402C224K9PAC7411,https://www.digikey.es/es/products/detail/kemet/C0402C224K9PAC7411/18118223,,,,,220nF,±10%,6.3V,X5R,,,,,,-55°C ~ 85°C,Activo,,,AMR,22/08/2026,,,,,,,,,,,
IPN_C-????,C0805_220nF_50V_±10%_X7R,CAP CER 0.22UF 50V X7R 0805,220nF 50V (X7R),Capacitors:C,Capacitor_SMD:C_0805_2012Metric,KEMET,C0805C224K5RACTU,https://www.digikey.es/es/products/detail/kemet/C0805C224K5RACTU/754753,,,,,220nF,±10%,50V,X7R,,,,,,-55°C ~ 125°C,Activo,,,AMR,22/08/2026,,,,,,,,,,,
IPN_C-????,C0805_270nF_50V_±10%_X7R,CAP CER 0.27UF 50V X7R 0805,270nF 50V (X7R),Capacitors:C,Capacitor_SMD:C_0805_2012Metric,KEMET,C0805C274K5RACTU,https://www.digikey.es/es/products/detail/kemet/C0805C274K5RACTU/12701290,,,,,270nF,±10%,50V,X7R,,,,,,-55°C ~ 125°C,Activo,,,AMR,22/08/2026,,,,,,,,,,,
